agglomeration,Data_year,nombre_pieces_homogene,average_loyer_m2,average_surface,total_nombre_logements,total_nombre_observations
Agglomération de Lille,2018,Ensemble 3P,10.166666666666666,66.66666666666667,49406.0,7588.0
Agglomération d'Alençon,2018,Maison 1-3P,7.7,59.333333333333336,2806.0,612.0
Agglomération d'Alençon,2018,Ensemble 4P+,6.457142857142857,93.57142857142857,3886.0,1488.0
Agglomération d'Alençon,2018,Maison 4P+,6.457142857142857,96.28571428571429,4863.0,1492.0
Agglomération d'Alençon,2018,Appart 1P,10.12,29.0,1944.0,712.0
Agglomération d'Alençon,2018,Appart 2P,8.32,43.0,3250.0,1224.0
Agglomération d'Alençon,2018,Appart 3P,6.68,61.4,2141.0,820.0
Agglomération d'Alençon,2018,Appart 4P+,6.1,85.0,966.0,492.0
Agglomération d'Alençon,2018,Ensemble 1P,10.025,29.0,1357.0,543.0
Agglomération d'Alençon,2018,Ensemble 2P,8.52,43.8,2660.0,1020.0
Agglomération d'Alençon,2018,Ensemble 3P,7.025,62.75,2742.0,963.0
Agglomération d'Arras,2018,Ensemble 4P+,7.642857142857143,99.14285714285714,7261.0,945.0
Agglomération d'Arras,2018,Maison 4P+,7.616666666666667,100.83333333333333,8205.0,1088.0
Agglomération d'Arras,2018,Appart 1P,13.524999999999999,23.5,3137.0,632.0
Agglomération d'Arras,2018,Appart 2P,10.416666666666666,44.666666666666664,7247.0,1072.0
Agglomération d'Arras,2018,Appart 3P,9.116666666666667,68.16666666666667,5262.0,784.0
Agglomération d'Arras,2018,Ensemble 1P,13.633333333333333,23.666666666666668,2103.0,477.0
Agglomération d'Arras,2018,Ensemble 2P,10.48,44.6,5043.0,825.0
Agglomération d'Arras,2018,Ensemble 3P,9.059999999999999,68.8,4356.0,702.0
Agglomération de Clermont-Ferrand,2018,Maison 1-3P,8.275,60.625,13847.0,1304.0
Agglomération de Clermont-Ferrand,2018,Ensemble 4P+,7.359090909090909,99.63636363636364,53713.0,4434.0
Agglomération de Clermont-Ferrand,2018,Maison 4P+,7.52,104.8,32160.0,2424.0
Agglomération de Clermont-Ferrand,2018,Appart 1P,11.90952380952381,27.238095238095237,38804.0,3464.0
Agglomération de Clermont-Ferrand,2018,Appart 2P,9.648148148148149,44.629629629629626,78591.0,8720.0
Agglomération de Clermont-Ferrand,2018,Appart 3P,8.277777777777779,65.37037037037037,71382.0,7328.0
Agglomération de Clermont-Ferrand,2018,Appart 4P+,7.1,94.38888888888889,38198.0,3488.0
Agglomération de Clermont-Ferrand,2018,Ensemble 1P,11.905555555555557,27.444444444444443,25395.0,2634.0
Agglomération de Clermont-Ferrand,2018,Ensemble 2P,9.654166666666667,44.708333333333336,55310.0,6750.0
Agglomération de Clermont-Ferrand,2018,Ensemble 3P,8.308333333333334,65.54166666666667,57082.0,6228.0
Unité urbaine de l'agglomération de Bayonne,2018,Maison 1-3P,10.433333333333332,61.333333333333336,3774.0,484.0
Unité urbaine de l'agglomération de Bayonne,2018,Maison 4P+,8.933333333333334,106.77777777777777,13278.0,1220.0
Unité urbaine de l'agglomération de Bayonne,2018,Appart 1P,14.5375,28.375,9017.0,2008.0
Unité urbaine de l'agglomération de Bayonne,2018,Appart 2P,11.444444444444445,44.77777777777778,33558.0,8260.0
Unité urbaine de l'agglomération de Bayonne,2018,Appart 3P,9.666666666666666,66.44444444444444,33982.0,7596.0
Unité urbaine de l'agglomération de Bayonne,2018,Appart 4P+,8.422222222222222,93.44444444444444,17481.0,2820.0
Eurométropole de Strasbourg,2018,Ensemble 4P+,8.366666666666667,104.0,74625.0,14142.0
Eurométropole de Strasbourg,2018,Maison 4P+,7.85,125.5,7306.0,1016.0
Eurométropole de Strasbourg,2018,Appart 1P,13.895652173913044,27.391304347826086,70429.0,21496.0
Eurométropole de Strasbourg,2018,Appart 2P,10.785185185185185,48.0,133803.0,33592.0
Eurométropole de Strasbourg,2018,Appart 3P,9.077777777777778,71.44444444444444,141420.0,29856.0
Eurométropole de Strasbourg,2018,Appart 4P+,8.255555555555556,100.18518518518519,95968.0,17840.0
Eurométropole de Strasbourg,2018,Ensemble 1P,13.915000000000001,27.35,46747.0,16128.0
Eurométropole de Strasbourg,2018,Ensemble 2P,10.795833333333334,47.958333333333336,89973.0,25212.0
Eurométropole de Strasbourg,2018,Ensemble 3P,9.083333333333334,71.70833333333333,97317.0,22512.0
Agglomération de Lyon,2018,Ensemble 4P+,9.933333333333334,98.5,196686.0,31146.0
Agglomération de Lyon,2018,Appart 1P,15.244444444444445,29.25925925925926,167234.0,31512.0
Agglomération de Lyon,2018,Appart 2P,12.351851851851851,46.18518518518518,383060.0,71080.0
Agglomération de Lyon,2018,Appart 3P,10.566666666666666,67.37037037037037,351877.0,66152.0
Agglomération de Lyon,2018,Appart 4P+,9.94814814814815,94.25925925925925,222131.0,37728.0
Agglomération de Lyon,2018,Ensemble 1P,15.345833333333333,29.25,112142.0,23682.0
Agglomération de Lyon,2018,Ensemble 2P,12.325000000000001,46.333333333333336,259524.0,53724.0
Agglomération de Lyon,2018,Ensemble 3P,10.579166666666667,67.45833333333333,247973.0,50478.0
Agglomération parisienne,2018,Maison 1-3P,14.7,59.0,0.0,427.0
Agglomération parisienne,2018,Maison 4P+,13.75,109.0,0.0,597.0
Agglomération parisienne,2018,Appart 1P,23.033333333333335,27.166666666666668,0.0,18596.0
Agglomération parisienne,2018,Appart 2P,19.727777777777778,43.388888888888886,0.0,29312.0
Agglomération parisienne,2018,Appart 3P,17.783333333333335,63.166666666666664,0.0,20794.0
Agglomération parisienne,2018,Appart 4P+,17.672222222222224,95.16666666666667,0.0,11624.0
Agglomération parisienne,2018,Ensemble 1P,23.066666666666666,27.2,0.0,12500.0
Agglomération parisienne,2018,Ensemble 2P,19.7,43.46666666666667,0.0,19722.0
Agglomération parisienne,2018,Ensemble 3P,17.720000000000002,63.2,0.0,14250.0
Agglomération parisienne,2018,Ensemble 4P+,17.4,98.6,0.0,8878.0
Paris intra-muros,2018,Appart 2P,26.2,26.166666666666668,0.0,9102.0
Paris intra-muros,2018,Appart 3P,23.21666666666667,43.0,0.0,11516.0
Paris intra-muros,2018,Appart 4P et plus,21.816666666666666,63.833333333333336,0.0,6780.0
Paris intra-muros,2018,Ensemble 1P,21.849999999999998,102.66666666666667,0.0,4976.0
Paris intra-muros,2018,Ensemble 2P,26.2,26.2,0.0,6202.0
Paris intra-muros,2018,Ensemble 3P,23.22,43.2,0.0,7808.0
Paris intra-muros,2018,Ensemble 4P et plus,21.839999999999996,64.0,0.0,4572.0
Paris intra-muros,2018,L7501.4.10,21.9,102.4,0.0,3394.0
Agglomération parisienne (hors Paris),2018,Ensemble 2P,16.72,43.6,0.0,11914.0
Agglomération parisienne (hors Paris),2018,Ensemble 3P,14.580000000000002,62.6,0.0,9678.0
Agglomération parisienne (hors Paris),2018,Ensemble 4P+,13.9,95.4,0.0,5484.0
Agglomération parisienne (hors Paris),2018,Ensemble 1P,20.188888888888886,28.0,0.0,4689.0
Agglomération parisienne (hors Paris),2018,Appart 1P,20.118181818181817,28.0,0.0,8250.0
Agglomération parisienne (hors Paris),2018,Appart 2P,16.763636363636365,43.63636363636363,0.0,14936.0
Agglomération parisienne (hors Paris),2018,Appart 3P,14.6,62.63636363636363,0.0,11863.0
Agglomération parisienne (hors Paris),2018,Appart 4P+,14.009090909090908,88.36363636363636,0.0,5779.0
Agglomération parisienne (hors Paris),2018,Maison 1-3P,14.7,59.0,0.0,212.0
Agglomération parisienne (hors Paris),2018,Maison 4P+,13.6,109.0,0.0,290.0
Agglomération de Toulon,2018,Maison 1-3P,10.883333333333333,63.5,21402.0,1050.0
Agglomération de Toulon,2018,Ensemble 4P+,10.128571428571428,92.42857142857143,70201.0,5316.0
Agglomération de Toulon,2018,Maison 4P+,11.057142857142859,104.14285714285714,24742.0,1614.0
Agglomération de Toulon,2018,Appart 1P,14.4,28.0,35246.0,3534.0
Agglomération de Toulon,2018,Appart 2P,12.0,44.166666666666664,90438.0,8268.0
Agglomération de Toulon,2018,Appart 3P,10.481818181818182,64.0,96592.0,8448.0
Agglomération de Toulon,2018,Appart 4P+,9.554545454545455,84.81818181818181,43528.0,3702.0
Agglomération de Toulon,2018,Ensemble 1P,14.393333333333334,28.4,31920.0,3606.0
Agglomération de Toulon,2018,Ensemble 2P,12.017391304347825,44.91304347826087,97343.0,8520.0
Agglomération de Toulon,2018,Ensemble 3P,10.52608695652174,65.43478260869566,112251.0,9174.0
Agglomération de Draguignan,2018,Ensemble 4P+,9.15,93.0,2922.0,290.0
Agglomération de Draguignan,2018,Appart 1P,12.9,30.0,1874.0,150.0
Agglomération de Draguignan,2018,Appart 2P,11.0,44.333333333333336,5588.0,525.0
Agglomération de Draguignan,2018,Appart 3P,9.2,65.66666666666667,5342.0,486.0
Agglomération de Draguignan,2018,Appart 4P+,8.766666666666666,87.0,2250.0,294.0
Agglomération de Draguignan,2018,Ensemble 1P,12.9,30.0,999.0,102.0
Agglomération de Draguignan,2018,Ensemble 2P,10.8,46.0,3082.0,366.0
Agglomération de Draguignan,2018,Ensemble 3P,9.7,67.0,3369.0,380.0
Agglomération de Fréjus,2018,Maison 1-3P,12.066666666666668,65.66666666666667,2226.0,342.0
Agglomération de Fréjus,2018,Ensemble 4P+,10.799999999999999,90.33333333333333,2485.0,900.0
Agglomération de Fréjus,2018,Maison 4P+,12.933333333333332,98.66666666666667,2064.0,477.0
Agglomération de Fréjus,2018,Appart 1P,15.775,27.5,3108.0,747.0
Agglomération de Fréjus,2018,Appart 2P,13.475,43.75,8482.0,2520.0
Agglomération de Fréjus,2018,Appart 3P,11.525,65.75,8324.0,2502.0
Agglomération de Fréjus,2018,Appart 4P+,9.6,85.33333333333333,2906.0,873.0
Agglomération de Fréjus,2018,Ensemble 1P,15.733333333333334,27.666666666666668,1604.0,506.0
Agglomération de Fréjus,2018,Ensemble 2P,13.366666666666667,44.333333333333336,4593.0,1730.0
Agglomération de Fréjus,2018,Ensemble 3P,11.6,66.33333333333333,4873.0,1838.0
Communes non TLV,2018,Maison 1-3P,10.200000000000001,63.666666666666664,5332.0,399.0
Communes non TLV,2018,Ensemble 4P+,9.9,94.66666666666667,5596.0,1418.0
Communes non TLV,2018,Maison 4P+,10.075,97.5,7942.0,1296.0
Communes non TLV,2018,Appart 1P,13.299999999999999,28.666666666666668,1902.0,441.0
Communes non TLV,2018,Appart 2P,12.2,45.5,6922.0,1077.0
Communes non TLV,2018,Appart 3P,9.975,63.5,7654.0,1299.0
Communes non TLV,2018,Appart 4P+,9.525,87.5,3250.0,831.0
Communes non TLV,2018,Ensemble 1P,13.35,28.5,1027.0,294.0
Communes non TLV,2018,Ensemble 2P,12.200000000000001,45.333333333333336,4067.0,762.0
Communes non TLV,2018,Ensemble 3P,9.966666666666667,65.33333333333333,5809.0,1088.0
La Roche-sur-Yon Agglomération,2018,Maison 1-3P,8.1,66.0,2426.0,440.0
La Roche-sur-Yon Agglomération,2018,Ensemble 4P+,6.9,94.0,3032.0,420.0
La Roche-sur-Yon Agglomération,2018,Maison 4P+,6.9,95.0,5096.0,662.0
La Roche-sur-Yon Agglomération,2018,Appart 1P,11.6,28.0,2446.0,598.0
La Roche-sur-Yon Agglomération,2018,Appart 2P,9.1,44.0,4108.0,1268.0
La Roche-sur-Yon Agglomération,2018,Appart 3P,7.7,65.0,2372.0,772.0
La Roche-sur-Yon Agglomération,2018,Appart 4P+,6.5,89.0,968.0,178.0
La Roche-sur-Yon Agglomération,2018,Ensemble 1P,11.6,28.0,1260.0,316.0
La Roche-sur-Yon Agglomération,2018,Ensemble 2P,9.1,45.0,2294.0,671.0
La Roche-sur-Yon Agglomération,2018,Ensemble 3P,7.7,68.0,2123.0,552.0
Les Sables d'Olonne Agglomération,2018,Maison 1-3P,9.0,62.0,2572.0,516.0
Les Sables d'Olonne Agglomération,2018,Ensemble 4P+,8.1,94.0,1788.0,361.0
Les Sables d'Olonne Agglomération,2018,Maison 4P+,8.1,95.0,3224.0,646.0
Les Sables d'Olonne Agglomération,2018,Appart 1P,13.1,28.0,806.0,252.0
Les Sables d'Olonne Agglomération,2018,Appart 2P,10.8,43.0,2060.0,740.0
Les Sables d'Olonne Agglomération,2018,Appart 3P,9.3,64.0,1490.0,618.0
Les Sables d'Olonne Agglomération,2018,Ensemble 1P,12.8,28.0,468.0,130.0
Les Sables d'Olonne Agglomération,2018,Ensemble 2P,10.7,43.0,1311.0,434.0
Les Sables d'Olonne Agglomération,2018,Ensemble 3P,9.0,67.0,1686.0,499.0
Pays de Challans,2018,Maison 1-3P,8.2,67.0,3244.0,710.0
Pays de Challans,2018,Ensemble 4P+,7.2,91.0,1913.0,386.0
Pays de Challans,2018,Maison 4P+,7.3,91.0,3608.0,738.0
Pays de Challans,2018,Appart 1P,11.8,27.0,180.0,136.0
Pays de Challans,2018,Appart 2P,9.7,43.0,932.0,476.0
Pays de Challans,2018,Appart 3P,7.9,65.0,678.0,264.0
Pays de Challans,2018,Ensemble 1P,11.8,28.0,109.0,76.0
Pays de Challans,2018,Ensemble 2P,9.5,45.0,711.0,283.0
Pays de Challans,2018,Ensemble 3P,8.0,70.0,1697.0,434.0
Pays de Saint Gilles Croix de Vie,2018,Maison 1-3P,8.7,63.0,3776.0,954.0
Pays de Saint Gilles Croix de Vie,2018,Ensemble 4P+,7.6,87.0,1861.0,331.0
Pays de Saint Gilles Croix de Vie,2018,Maison 4P+,7.6,87.0,3564.0,646.0
Pays de Saint Gilles Croix de Vie,2018,Appart 1P,12.0,28.0,206.0,100.0
Pays de Saint Gilles Croix de Vie,2018,Appart 2P,10.2,43.0,740.0,274.0
Pays de Saint Gilles Croix de Vie,2018,Appart 3P,8.8,64.0,640.0,260.0
Pays de Saint Gilles Croix de Vie,2018,Ensemble 1P,12.0,27.0,141.0,51.0
Pays de Saint Gilles Croix de Vie,2018,Ensemble 2P,10.1,43.0,634.0,214.0
Pays de Saint Gilles Croix de Vie,2018,Ensemble 3P,8.6,67.0,1906.0,529.0
Agglomération CINOR,2018,Maison 1-3P,10.0,69.0,10967.0,504.0
Agglomération CINOR,2018,Ensemble 4P+,9.833333333333334,102.5,38325.0,4872.0
Agglomération CINOR,2018,Maison 4P+,9.966666666666667,109.5,30439.0,2016.0
Agglomération CINOR,2018,Appart 1P,13.416666666666666,27.5,25444.0,8744.0
Agglomération CINOR,2018,Appart 2P,11.414285714285715,46.142857142857146,37623.0,14784.0
Agglomération CINOR,2018,Appart 3P,10.171428571428573,67.57142857142857,36040.0,12696.0
Agglomération CINOR,2018,Appart 4P+,9.657142857142857,91.71428571428571,24628.0,4480.0
Agglomération CINOR,2018,Ensemble 1P,13.419999999999998,27.4,16554.0,6576.0
Agglomération CINOR,2018,Ensemble 2P,11.416666666666666,46.5,26585.0,11118.0
Agglomération CINOR,2018,Ensemble 3P,10.183333333333332,68.83333333333333,30196.0,9852.0
Agglomération TCO,2018,Maison 1-3P,10.75,69.0,13384.0,904.0
Agglomération TCO,2018,Ensemble 4P+,10.616666666666667,102.16666666666667,29106.0,3186.0
Agglomération TCO,2018,Maison 4P+,10.814285714285715,104.85714285714286,33254.0,2496.0
Agglomération TCO,2018,Appart 1P,14.4,31.0,3722.0,1336.0
Agglomération TCO,2018,Appart 2P,12.583333333333334,47.5,14588.0,5416.0
Agglomération TCO,2018,Appart 3P,11.15,68.66666666666667,16720.0,4064.0
Agglomération TCO,2018,Appart 4P+,10.25,92.33333333333333,10306.0,1752.0
Agglomération TCO,2018,Ensemble 1P,14.575,30.5,2264.0,1038.0
Agglomération TCO,2018,Ensemble 2P,12.379999999999999,48.0,11120.0,4176.0
Agglomération TCO,2018,Ensemble 3P,10.9,71.6,17328.0,3576.0
Agglomération CIVIS,2018,Maison 1-3P,9.319999999999999,71.0,13964.0,976.0
Agglomération CIVIS,2018,Ensemble 4P+,8.940000000000001,101.2,27540.0,2058.0
Agglomération CIVIS,2018,Maison 4P+,9.0,103.0,35858.0,1496.0
Agglomération CIVIS,2018,Appart 1P,13.14,30.0,3346.0,1576.0
Agglomération CIVIS,2018,Appart 2P,11.166666666666666,47.833333333333336,10902.0,3880.0
Agglomération CIVIS,2018,Appart 3P,9.783333333333333,66.16666666666667,12390.0,4200.0
Agglomération CIVIS,2018,Appart 4P+,8.8,94.4,6982.0,1248.0
Agglomération CIVIS,2018,Ensemble 1P,14.15,30.0,2094.0,1194.0
Agglomération CIVIS,2018,Ensemble 2P,11.2,47.6,8474.0,2976.0
Agglomération CIVIS,2018,Ensemble 3P,9.066666666666666,72.0,18316.0,3804.0
Agglomération CASUD,2018,Maison 1-3P,9.8,66.0,11852.0,536.0
Agglomération CASUD,2018,Ensemble 4P+,8.0,98.4,23822.0,1392.0
Agglomération CASUD,2018,Maison 4P+,8.016666666666667,99.66666666666667,32352.0,1472.0
Agglomération CASUD,2018,Appart 1P,13.16,26.2,4364.0,1160.0
Agglomération CASUD,2018,Appart 2P,10.3,46.2,6944.0,1648.0
Agglomération CASUD,2018,Appart 3P,9.16,63.8,6824.0,1152.0
Agglomération CASUD,2018,Ensemble 1P,13.15,26.25,3060.0,870.0
Agglomération CASUD,2018,Ensemble 2P,10.675,47.5,5600.0,1290.0
Agglomération CASUD,2018,Ensemble 3P,9.18,67.6,12332.0,1212.0
Agglomération CIREST,2018,Ensemble 4P+,8.225,95.0,14100.0,1098.0
Agglomération CIREST,2018,Maison 4P+,8.16,96.8,20024.0,1096.0
Agglomération CIREST,2018,Appart 1P,12.0,27.0,1310.0,424.0
Agglomération CIREST,2018,Appart 2P,10.42,45.6,4842.0,1648.0
Agglomération CIREST,2018,Appart 3P,8.92,69.0,6694.0,1576.0
Agglomération CIREST,2018,Ensemble 1P,12.0,27.0,790.0,318.0
Agglomération CIREST,2018,Ensemble 2P,10.425,45.75,3714.0,1242.0
Agglomération CIREST,2018,Ensemble 3P,8.725,72.5,7464.0,1452.0
Agglomération de Nice-Menton,2019,Maison 1-3P,12.75,61.0,14230.0,1760.0
Agglomération de Nice-Menton,2019,Ensemble 4P+,11.540909090909091,94.4090909090909,71137.0,18000.0
Agglomération de Nice-Menton,2019,Maison 4P+,11.7,108.5,11293.0,2984.0
Agglomération de Nice-Menton,2019,Appart 1P,17.45925925925926,28.25925925925926,155942.0,52624.0
Agglomération de Nice-Menton,2019,Appart 2P,14.68148148148148,44.44444444444444,289060.0,89376.0
Agglomération de Nice-Menton,2019,Appart 3P,12.68148148148148,64.92592592592592,220257.0,60048.0
Agglomération de Nice-Menton,2019,Appart 4P+,11.415999999999999,91.48,72050.0,21016.0
Agglomération de Nice-Menton,2019,Ensemble 1P,17.462500000000002,28.291666666666668,105815.0,39522.0
Agglomération de Nice-Menton,2019,Ensemble 2P,14.7125,44.416666666666664,202631.0,67350.0
Agglomération de Nice-Menton,2019,Ensemble 3P,12.700000000000001,65.16666666666667,165092.0,45984.0
Agglomération d'Aix-Marseille,2019,Maison 1-3P,12.366666666666667,63.06060606060606,88808.0,6970.0
Agglomération d'Aix-Marseille,2019,Ensemble 4P+,10.916666666666666,95.45833333333333,189048.0,30792.0
Agglomération d'Aix-Marseille,2019,Maison 4P+,11.36578947368421,111.0,101802.0,11780.0
Agglomération d'Aix-Marseille,2019,Appart 1P,16.671929824561403,27.789473684210527,172838.0,54790.0
Agglomération d'Aix-Marseille,2019,Appart 2P,13.97017543859649,42.56140350877193,365930.0,116020.0
Agglomération d'Aix-Marseille,2019,Appart 3P,11.570175438596491,64.6140350877193,372804.0,107620.0
Agglomération d'Aix-Marseille,2019,Appart 4P+,10.773684210526316,88.0,181770.0,39540.0
Agglomération d'Aix-Marseille,2019,Ensemble 1P,16.64166666666667,27.875,118394.0,32958.0
Agglomération d'Aix-Marseille,2019,Ensemble 2P,13.841666666666667,42.833333333333336,263068.0,70572.0
Agglomération d'Aix-Marseille,2019,Ensemble 3P,11.583333333333334,65.58333333333333,285458.0,67710.0
Agglomération d'Arles,2019,Maison 1-3P,10.16,60.2,4418.0,750.0
Agglomération d'Arles,2019,Ensemble 4P+,8.225,101.875,5723.0,1311.0
Agglomération d'Arles,2019,Maison 4P+,8.366666666666667,105.33333333333333,3614.0,825.0
Agglomération d'Arles,2019,Appart 1P,12.616666666666667,28.166666666666668,1930.0,1325.0
Agglomération d'Arles,2019,Appart 2P,11.879999999999999,44.6,5481.0,3525.0
Agglomération d'Arles,2019,Appart 3P,9.633333333333333,68.13333333333334,5825.0,3145.0
Agglomération d'Arles,2019,Appart 4P+,7.888888888888889,95.44444444444444,3035.0,1360.0
Agglomération d'Arles,2019,Ensemble 1P,12.625,28.75,1256.0,807.0
Agglomération d'Arles,2019,Ensemble 2P,11.825,44.25,4741.0,2190.0
Agglomération d'Arles,2019,Ensemble 3P,9.975,67.125,6284.0,2250.0
Agglomération de La Rochelle,2019,Maison 1-3P,11.4375,63.25,7508.0,1184.0
Agglomération de La Rochelle,2019,Ensemble 4P+,9.652941176470588,97.58823529411765,13826.0,2706.0
Agglomération de La Rochelle,2019,Maison 4P+,9.838461538461539,102.84615384615384,13179.0,2152.0
Agglomération de La Rochelle,2019,Appart 1P,15.61875,27.0625,15024.0,4104.0
Agglomération de La Rochelle,2019,Appart 2P,12.195454545454545,43.31818181818182,29083.0,9352.0
Agglomération de La Rochelle,2019,Appart 3P,10.604347826086956,64.73913043478261,16988.0,5296.0
Agglomération de La Rochelle,2019,Appart 4P+,9.25,85.4,5006.0,1456.0
Agglomération de La Rochelle,2019,Ensemble 1P,15.585714285714285,27.142857142857142,10068.0,3090.0
Agglomération de La Rochelle,2019,Ensemble 2P,12.310526315789474,43.31578947368421,20745.0,7206.0
Agglomération de La Rochelle,2019,Ensemble 3P,10.8,65.85714285714286,16251.0,4656.0
Agglomération de Besançon,2019,Ensemble 4P+,7.8374999999999995,91.75,9195.0,2538.0
Agglomération de Besançon,2019,Maison 4P+,7.966666666666666,110.0,1090.0,355.0
Agglomération de Besançon,2019,Appart 1P,12.152941176470588,28.647058823529413,10838.0,4625.0
Agglomération de Besançon,2019,Appart 2P,10.011111111111111,46.388888888888886,19461.0,6305.0
Agglomération de Besançon,2019,Appart 3P,8.676470588235293,65.82352941176471,15534.0,5765.0
